index,alltime,country,id,pollyear,position,artist,track,releaseyear,url,release_date
2200,False,Australia,2201,2011.0,1.0,Gotye,Somebody That I Used to Know {ft. Kimbra},2011.0,Gotye,---
2201,False,USA,2202,2011.0,2.0,The Black Keys,Lonely Boy,2011.0,https://genius.com/The-Black-Keys-lonely-boy-lyrics,"[2011, 10, 26]"
2202,False,Australia,2203,2011.0,3.0,Matt Corby,Brother,2011.0,https://genius.com/Matt-Corby-brother-lyrics,"[2011, 11, 11]"
2203,False,Australia,2204,2011.0,4.0,Boy & Bear,Feeding Line,2011.0,Boy & Bear,---
2204,False,France,2205,2011.0,5.0,M83,Midnight City,2011.0,https://genius.com/M83-midnight-city-lyrics,"[2011, 9, 26]"
2205,False,USA,2206,2011.0,6.0,Lana Del Rey,Video Games,2011.0,https://genius.com/Lana-Del-Rey-video-games-lyrics,"[2011, 10, 7]"
2206,False,Australia,2207,2011.0,7.0,San Cisco,Awkward,2011.0,https://genius.com/San-Cisco-awkward-lyrics,---
2207,False,Australia,2208,2011.0,8.0,360,Boys Like You {ft. Gossling},2011.0,360,---
2208,False,Australia,2209,2011.0,9.0,The Jezabels,Endless Summer,2011.0,https://genius.com/The-Jezabels-endless-summer-lyrics,---
2209,False,Australia,2210,2011.0,10.0,Hilltop Hoods,I Love It {ft. Sia},2011.0,Hilltop Hoods,---
2210,False,UK,2211,2011.0,11.0,Calvin Harris,Feel So Close,2011.0,https://genius.com/Calvin-Harris-feel-so-close-lyrics,"[2011, 8, 19]"
2211,False,Australia,2212,2011.0,12.0,Architecture in Helsinki,Contact High,2011.0,https://genius.com/Architecture-in-Helsinki-contact-high-lyrics,---
2212,False,UK,2213,2011.0,13.0,Florence and the Machine,Shake It Out,2011.0,https://genius.com/Florence-and-the-Machine-shake-it-out-lyrics,"[2011, 9, 14]"
2213,False,USA,2214,2011.0,14.0,Foster the People,Call It What You Want,2011.0,https://genius.com/Foster-the-People-call-it-what-you-want-lyrics,"[2011, 11, 1]"
2214,False,USA,2215,2011.0,15.0,Foster the People,Helena Beat,2011.0,https://genius.com/Foster-the-People-helena-beat-lyrics,"[2011, 7, 26]"
2215,False,USA,2216,2011.0,16.0,Grouplove,Tongue Tied,2011.0,https://genius.com/Grouplove-tongue-tied-lyrics,"[2011, 9, 2]"
2216,False,Australia,2217,2011.0,17.0,Seeker Lover Keeper,Even Though I'm a Woman,2011.0,https://genius.com/Seeker-Lover-Keeper-even-though-im-a-woman-lyrics,---
2217,False,UK,2218,2011.0,18.0,The Wombats,Jump into the Fog,2011.0,https://genius.com/The-Wombats-jump-into-the-fog-lyrics,"[2011, 4, 22]"
2218,False,UK,2219,2011.0,19.0,Nero,Promises,2011.0,https://genius.com/Nero-promises-lyrics,"[2011, 7, 7]"
2219,False,Australia,2220,2011.0,20.0,Bluejuice,Act Yr Age,2011.0,https://genius.com/Bluejuice-act-yr-age-lyrics,"[2011, 10, 11]"
2220,False,USA,2221,2011.0,21.0,Skrillex,Scary Monsters and Nice Sprites,2011.0,https://genius.com/Skrillex-scary-monsters-and-nice-sprites-lyrics,"[2010, 10, 22]"
2221,False,Australia,2222,2011.0,22.0,Snakadaktal,Air,2011.0,https://genius.com/Snakadaktal-air-lyrics,---
2222,False,Australia,2223,2011.0,23.0,Emma Louise,Jungle,2011.0,https://genius.com/Emma-Louise-jungle-lyrics,"[2011, 3, 31]"
2223,False,UK,2224,2011.0,24.0,The Wombats,1996,2011.0,https://genius.com/The-Wombats-1996-lyrics,"[2011, 4, 22]"
2224,False,New Zealand,2225,2011.0,25.0,Kimbra,Cameo Lover,2011.0,https://genius.com/Kimbra-cameo-lover-lyrics,"[2011, 3, 29]"
2225,False,UK,2226,2011.0,26.0,The Wombats,Techno Fan,2011.0,https://genius.com/The-Wombats-techno-fan-lyrics,"[2011, 4, 22]"
2226,False,UK,2227,2011.0,27.0,Example,Changed the Way You Kiss Me,2011.0,https://genius.com/Example-changed-the-way-you-kiss-me-lyrics,"[2011, 6, 5]"
2227,False,Australia,2228,2011.0,28.0,Owl Eyes,Pumped Up Kicks {Like a Version},2011.0,Owl Eyes,---
2228,False,Australia,2229,2011.0,29.0,Drapht,Sing It (The Life of Riley),2011.0,https://genius.com/Drapht-sing-it-the-life-of-riley-lyrics,"[2011, 4, 1]"
2229,False,UK,2230,2011.0,30.0,Calvin Harris,Bounce {ft. Kelis},2011.0,Calvin Harris,---
2230,False,Australia,2231,2011.0,31.0,Ball Park Music,It's Nice to Be Alive,2011.0,https://genius.com/Ball-Park-Music-its-nice-to-be-alive-lyrics,---
2231,False,UK,2232,2011.0,32.0,Noah & the Whale,L.I.F.E.G.O.E.S.O.N.,2011.0,Noah & the Whale,---
2232,False,USA,2233,2011.0,33.0,Jay-Z & Kanye West,Otis {ft. Otis Redding},2011.0,Jay-Z & Kanye West,---
2233,False,Australia,2234,2011.0,34.0,Gotye,I Feel Better,2011.0,https://genius.com/Gotye-i-feel-better-lyrics,"[2011, 10, 24]"
2234,False,Australia,2235,2011.0,35.0,Illy,Cigarettes,2011.0,https://genius.com/Illy-cigarettes-lyrics,"[2010, 10, 29]"
2235,False,UK,2236,2011.0,36.0,Florence and the Machine,"No Light, No Light",2011.0,https://genius.com/Florence-and-the-Machine-no-light-no-light-lyrics,"[2011, 10, 28]"
2236,False,Australia,2237,2011.0,37.0,360,Killer,2011.0,https://genius.com/360-killer-lyrics,"[2011, 8, 26]"
2237,False,Australia,2238,2011.0,38.0,Ball Park Music,All I Want Is You,2011.0,https://genius.com/Ball-Park-Music-all-i-want-is-you-lyrics,"[2011, 9, 11]"
2238,False,Italy,2239,2011.0,39.0,Benny Benassi,Cinema {ft. Gary Go} {Skrillex Remix},2011.0,Benny Benassi,---
2239,False,USA,2240,2011.0,40.0,Foster The People,Houdini,2011.0,https://genius.com/Foster-The-People-houdini-lyrics,"[2011, 5, 23]"
2240,False,USA,2241,2011.0,41.0,The Strokes,Under Cover of Darkness,2011.0,https://genius.com/The-Strokes-under-cover-of-darkness-lyrics,"[2011, 2, 11]"
2241,False,UK,2242,2011.0,42.0,Florence and the Machine,What the Water Gave Me,2011.0,https://genius.com/Florence-and-the-Machine-what-the-water-gave-me-lyrics,"[2011, 8, 23]"
2242,False,USA,2243,2011.0,43.0,Grouplove,Itchin' on a Photograph,2011.0,https://genius.com/Grouplove-itchin-on-a-photograph-lyrics,"[2011, 9, 13]"
2243,False,Australia,2244,2011.0,44.0,Hermitude,Speak of the Devil,2011.0,https://genius.com/Hermitude-speak-of-the-devil-lyrics,---
2244,False,UK,2245,2011.0,45.0,The Kooks,Junk of the Heart (Happy),2011.0,https://genius.com/The-Kooks-junk-of-the-heart-happy-lyrics,"[2011, 9, 9]"
