index,alltime,country,id,pollyear,position,artist,track,releaseyear,url,release_date
1271,False,Australia,1272,2006.0,1.0,Augie March,One Crowded Hour,2006.0,https://genius.com/Augie-March-one-crowded-hour-lyrics,---
1272,False,Australia,1273,2006.0,2.0,Eskimo Joe,"Black Fingernails, Red Wine",2006.0,https://genius.com/Eskimo-Joe-black-fingernails-red-wine-lyrics,"[2006, 5, 13]"
1273,False,Australia,1274,2006.0,3.0,Hilltop Hoods,The Hard Road,2006.0,https://genius.com/Hilltop-Hoods-the-hard-road-lyrics,"[2006, 4, 1]"
1274,False,USA,1275,2006.0,4.0,The Killers,When You Were Young,2006.0,https://genius.com/The-Killers-when-you-were-young-lyrics,"[2006, 9, 18]"
1275,False,USA,1276,2006.0,6.0,Gnarls Barkley,Crazy,2006.0,https://genius.com/Gnarls-Barkley-crazy-lyrics,"[2006, 4, 4]"
1276,False,UK,1277,2006.0,7.0,Snow Patrol,Chasing Cars,2006.0,https://genius.com/Snow-Patrol-chasing-cars-lyrics,"[2006, 6, 6]"
1277,False,Australia,1278,2006.0,8.0,Gotye,Hearts a Mess,2006.0,https://genius.com/Gotye-hearts-a-mess-lyrics,"[2006, 5, 21]"
1278,False,UK,1279,2006.0,9.0,Muse,Starlight,2006.0,https://genius.com/Muse-starlight-lyrics,"[2006, 9, 4]"
1279,False,Australia,1280,2006.0,10.0,The Grates,19-20-20,2006.0,https://genius.com/The-Grates-19-20-20-lyrics,---
1280,False,Australia,1281,2006.0,11.0,Little Birdy,"Come On, Come On",2006.0,https://genius.com/Little-Birdy-come-on-come-on-lyrics,---
1281,False,Australia,1282,2006.0,12.0,The John Butler Trio,Funky Tonight,2006.0,The John Butler Trio,---
1282,False,USA,1283,2006.0,13.0,My Chemical Romance,Welcome to the Black Parade,2006.0,https://genius.com/My-Chemical-Romance-welcome-to-the-black-parade-lyrics,"[2006, 9, 12]"
1283,False,USA,1284,2006.0,14.0,OK Go,Here It Goes Again,2006.0,https://genius.com/OK-Go-here-it-goes-again-lyrics,"[2006, 9, 25]"
1284,False,UK,1285,2006.0,15.0,Lily Allen,Smile,2006.0,https://genius.com/Lily-Allen-smile-lyrics,"[2006, 7, 3]"
1285,False,Sweden,1286,2006.0,16.0,Peter Bjorn and John,Young Folks,2006.0,https://genius.com/Peter-Bjorn-and-John-young-folks-lyrics,"[2006, 8, 7]"
1286,False,Australia,1287,2006.0,17.0,The Grates,Science is Golden,2006.0,https://genius.com/The-Grates-science-is-golden-lyrics,---
1287,False,UK,1288,2006.0,18.0,Muse,Supermassive Black Hole,2006.0,https://genius.com/Muse-supermassive-black-hole-lyrics,"[2006, 6, 17]"
1288,False,USA,1289,2006.0,19.0,Lupe Fiasco,"Kick, Push",2006.0,https://genius.com/Lupe-Fiasco-kick-push-lyrics,"[2006, 4, 18]"
1289,False,USA,1290,2006.0,20.0,Regina Spektor,Fidelity,2006.0,https://genius.com/Regina-Spektor-fidelity-lyrics,"[2006, 6, 13]"
1290,False,Australia,1291,2006.0,21.0,Youth Group,Forever Young,2006.0,https://genius.com/Youth-Group-forever-young-lyrics,"[2006, 2, 27]"
1291,False,USA,1292,2006.0,22.0,Tool,Vicarious,2006.0,https://genius.com/Tool-vicarious-lyrics,"[2006, 5, 2]"
1292,False,Australia,1293,2006.0,23.0,Hilltop Hoods,Clown Prince,2006.0,https://genius.com/Hilltop-Hoods-clown-prince-lyrics,"[2006, 1, 20]"
1293,False,USA,1294,2006.0,24.0,Yeah Yeah Yeahs,Gold Lion,2006.0,https://genius.com/Yeah-Yeah-Yeahs-gold-lion-lyrics,"[2006, 3, 21]"
1294,False,UK,1295,2006.0,25.0,Placebo,Meds,2006.0,https://genius.com/Placebo-meds-lyrics,"[2006, 3, 13]"
1295,False,France,1296,2006.0,26.0,Camille,Ta Douleur,2006.0,https://genius.com/Camille-ta-douleur-lyrics,"[2005, 1, 14]"
1296,False,USA,1297,2006.0,27.0,The Strokes,You Only Live Once,2006.0,https://genius.com/The-Strokes-you-only-live-once-lyrics,"[2006, 7, 24]"
1297,False,USA,1298,2006.0,28.0,The Saboteurs,"Steady, As She Goes",2006.0,The Saboteurs,---
1298,False,USA,1299,2006.0,29.0,Tool,The Pot,2006.0,https://genius.com/Tool-the-pot-lyrics,"[2006, 5, 2]"
1299,False,UK,1300,2006.0,30.0,Arctic Monkeys,When the Sun Goes Down,2006.0,https://genius.com/Arctic-Monkeys-when-the-sun-goes-down-lyrics,"[2006, 1, 23]"
1300,False,USA,1301,2006.0,31.0,The Killers,Bones,2006.0,https://genius.com/The-Killers-bones-lyrics,"[2006, 11, 27]"
1301,False,Australia,1302,2006.0,32.0,The Butterfly Effect,Gone,2006.0,https://genius.com/The-Butterfly-Effect-gone-lyrics,---
1302,False,Australia,1303,2006.0,33.0,The Cops,Call Me Anytime,2006.0,https://genius.com/The-Cops-call-me-anytime-lyrics,---
1303,False,USA,1304,2006.0,34.0,Red Hot Chili Peppers,Dani California,2006.0,https://genius.com/Red-Hot-Chili-Peppers-dani-california-lyrics,"[2006, 4, 3]"
1304,False,UK,1305,2006.0,35.0,Lily Allen,LDN,2006.0,https://genius.com/Lily-Allen-ldn-lyrics,"[2006, 7, 14]"
1305,False,Australia,1306,2006.0,36.0,Bob Evans,Nowhere Without You,2006.0,https://genius.com/Bob-Evans-nowhere-without-you-lyrics,---
1306,False,Australia,1307,2006.0,38.0,Josh Pyke,Memories and Dust,2006.0,https://genius.com/Josh-Pyke-memories-and-dust-lyrics,---
1307,False,Australia,1308,2006.0,39.0,The Butterfly Effect,A Slow Descent,2006.0,https://genius.com/The-Butterfly-Effect-a-slow-descent-lyrics,---
1308,False,UK,1309,2006.0,40.0,Basement Jaxx,Take Me Back to Your House,2006.0,https://genius.com/Basement-Jaxx-take-me-back-to-your-house-lyrics,---
1309,False,Australia,1310,2006.0,41.0,Hilltop Hoods,What a Great Night,2006.0,https://genius.com/Hilltop-Hoods-what-a-great-night-lyrics,"[2006, 4, 1]"
1310,False,Australia,1311,2006.0,42.0,The Grates,Inside Outside,2006.0,https://genius.com/The-Grates-inside-outside-lyrics,---
1311,False,Australia,1312,2006.0,43.0,Angus and Julia Stone,Paper Aeroplane,2006.0,https://genius.com/Angus-and-Julia-Stone-paper-aeroplane-lyrics,"[2006, 8, 26]"
1312,False,UK,1313,2006.0,44.0,Lady Sovereign,Love Me or Hate Me,2006.0,https://genius.com/Lady-Sovereign-love-me-or-hate-me-lyrics,"[2006, 10, 17]"
1313,False,Australia,1314,2006.0,45.0,Karnivool,Roquefort {ft. The Cat Empire},2006.0,Karnivool,---
1314,False,USA,1315,2006.0,46.0,AFI,Miss Murder,2006.0,https://genius.com/AFI-miss-murder-lyrics,"[2006, 4, 3]"
1315,False,Canada,1316,2006.0,47.0,Pony Up!,The Truth About Cats & Dogs (Is That They Die),2006.0,Pony Up!,---
1316,False,USA,1317,2006.0,48.0,Regina Spektor,On the Radio,2006.0,https://genius.com/Regina-Spektor-on-the-radio-lyrics,"[2006, 6, 13]"
1317,False,UK,1318,2006.0,49.0,Arctic Monkeys,Fake Tales of San Francisco,2006.0,https://genius.com/Arctic-Monkeys-fake-tales-of-san-francisco-lyrics,"[2006, 1, 23]"
1318,False,USA,1319,2006.0,50.0,The Strokes,Heart in a Cage,2006.0,https://genius.com/The-Strokes-heart-in-a-cage-lyrics,"[2006, 4, 18]"
1319,False,Australia,1320,2006.0,51.0,Something for Kate,Cigarettes and Suitcases,2006.0,https://genius.com/Something-for-Kate-cigarettes-and-suitcases-lyrics,---
1320,False,Australia,1321,2006.0,52.0,The Herd,Unpredictable,2006.0,https://genius.com/The-Herd-unpredictable-lyrics,---
1321,False,Australia,1322,2006.0,53.0,The Living End,Wake Up,2006.0,https://genius.com/The-Living-End-wake-up-lyrics,---
1322,False,Australia,1323,2006.0,55.0,Wolfmother,Woman {MSTRKRFT Remix},2006.0,Wolfmother,---
1323,False,Australia,1324,2006.0,56.0,Hilltop Hoods,Stopping All Stations,2006.0,https://genius.com/Hilltop-Hoods-stopping-all-stations-lyrics,"[2006, 4, 1]"
1324,False,Australia,1325,2006.0,57.0,Josh Pyke,Private Education,2006.0,https://genius.com/Josh-Pyke-private-education-lyrics,---
1325,False,Australia,1326,2006.0,58.0,Sarah Blasko,Always On This Line,2006.0,https://genius.com/Sarah-Blasko-always-on-this-line-lyrics,---
1326,False,UK,1327,2006.0,59.0,Placebo,Song to Say Goodbye,2006.0,https://genius.com/Placebo-song-to-say-goodbye-lyrics,"[2006, 3, 13]"
1327,False,UK,1328,2006.0,60.0,Hot Chip,Over and Over,2006.0,https://genius.com/Hot-Chip-over-and-over-lyrics,"[2006, 2, 27]"
1328,False,USA,1329,2006.0,61.0,Foo Fighters,Everlong {Acoustic Live},2006.0,Foo Fighters,---
1329,False,France,1330,2006.0,62.0,Justice Vs Simian,We Are Your Friends,2006.0,Justice Vs Simian,---
1330,False,USA,1331,2006.0,63.0,TV on the Radio,Wolf Like Me,2006.0,https://genius.com/TV-on-the-Radio-wolf-like-me-lyrics,"[2006, 6, 6]"
1331,False,Australia,1332,2006.0,64.0,Something With Numbers,Apple of the Eye (Lay Me Down),2006.0,https://genius.com/Something-With-Numbers-apple-of-the-eye-lay-me-down-lyrics,---
1332,False,UK,1333,2006.0,65.0,Bloc Party,The Prayer,2006.0,https://genius.com/Bloc-Party-the-prayer-lyrics,"[2007, 1, 24]"
1333,False,USA,1334,2006.0,66.0,Yeah Yeah Yeahs,Phenomena,2006.0,https://genius.com/Yeah-Yeah-Yeahs-phenomena-lyrics,"[2006, 3, 22]"
1334,False,USA,1335,2006.0,67.0,AFI,Love Like Winter,2006.0,https://genius.com/AFI-love-like-winter-lyrics,"[2006, 6, 6]"
1335,False,Australia,1336,2006.0,68.0,Darren Hanlon,Happiness Is A Chemical,2006.0,https://genius.com/Darren-Hanlon-happiness-is-a-chemical-lyrics,---
1336,False,USA,1337,2006.0,69.0,Beck,Nausea,2006.0,https://genius.com/Beck-nausea-lyrics,"[2006, 10, 3]"
1337,False,USA,1338,2006.0,70.0,Ben Folds,Such Great Heights,2006.0,https://genius.com/Ben-Folds-such-great-heights-lyrics,"[2017, 9, 29]"
1338,False,Australia,1339,2006.0,71.0,The Grates,Lies Are Much More Fun,2006.0,https://genius.com/The-Grates-lies-are-much-more-fun-lyrics,---
1339,False,Australia,1340,2006.0,72.0,Jet,Put Your Money Where Your Mouth Is,2006.0,https://genius.com/Jet-put-your-money-where-your-mouth-is-lyrics,"[2006, 9, 30]"
1340,False,USA,1341,2006.0,73.0,Matisyahu,King Without a Crown,2006.0,https://genius.com/Matisyahu-king-without-a-crown-lyrics,"[2006, 3, 7]"
1341,False,UK,1342,2006.0,74.0,Snow Patrol,Hands Open,2006.0,https://genius.com/Snow-Patrol-hands-open-lyrics,"[2006, 10, 16]"
1342,False,USA,1343,2006.0,75.0,Ben Kweller,Sundress,2006.0,https://genius.com/Ben-Kweller-sundress-lyrics,---
1343,False,Australia,1344,2006.0,76.0,Jet,Rip It Up,2006.0,https://genius.com/Jet-rip-it-up-lyrics,"[2006, 9, 30]"
1344,False,Australia,1345,2006.0,77.0,Hilltop Hoods,Recapturing The Vibe,2006.0,https://genius.com/Hilltop-Hoods-recapturing-the-vibe-lyrics,"[2006, 4, 1]"
1345,False,UK,1346,2006.0,78.0,Placebo,Infra-red,2006.0,https://genius.com/Placebo-infra-red-lyrics,"[2006, 6, 19]"
1346,False,Australia,1347,2006.0,79.0,Sarah Blasko,Explain,2006.0,https://genius.com/Sarah-Blasko-explain-lyrics,---
1347,False,Australia,1348,2006.0,80.0,Wolfmother,Love Train,2006.0,https://genius.com/Wolfmother-love-train-lyrics,---
1348,False,USA,1349,2006.0,81.0,Gnarls Barkley,Gone Daddy Gone,2006.0,https://genius.com/Gnarls-Barkley-gone-daddy-gone-lyrics,"[2006, 4, 24]"
1349,False,Australia,1350,2006.0,82.0,Freestylers/Pendulum,Painkiller,2006.0,Freestylers/Pendulum,---
1350,False,Australia,1351,2006.0,83.0,Butterfingers,Get Up Outta The Dirt,2006.0,https://genius.com/Butterfingers-get-up-outta-the-dirt-lyrics,"[2006, 6, 20]"
1351,False,UK,1352,2006.0,84.0,Thom Yorke,Black Swan,2006.0,https://genius.com/Thom-Yorke-black-swan-lyrics,"[2006, 7, 10]"
1352,False,UK,1353,2006.0,85.0,Infadels,Love Like Semtex,2006.0,https://genius.com/Infadels-love-like-semtex-lyrics,---
1353,False,USA,1354,2006.0,86.0,Kanye West,Touch the Sky {ft. Lupe Fiasco},2006.0,Kanye West,---
1354,False,USA,1355,2006.0,87.0,Ben Harper,Better Way,2006.0,https://genius.com/Ben-Harper-better-way-lyrics,---
1355,False,Australia,1356,2006.0,88.0,Pendulum,Tarantula,2006.0,https://genius.com/Pendulum-tarantula-lyrics,"[2005, 6, 27]"
1356,False,UK,1357,2006.0,89.0,Arctic Monkeys,Mardy Bum,2006.0,https://genius.com/Arctic-Monkeys-mardy-bum-lyrics,"[2006, 1, 23]"
1357,False,USA,1358,2006.0,90.0,Jurassic 5,Work It Out {ft. Dave Matthews Band},2006.0,Jurassic 5,---
1358,False,USA,1359,2006.0,91.0,Panic! at the Disco,The Only Difference Between Martyrdom and Suicide Is Press Coverage,2006.0,Panic! at the Disco,---
1359,False,UK,1360,2006.0,92.0,Lily Allen,Alfie,2006.0,https://genius.com/Lily-Allen-alfie-lyrics,"[2006, 7, 14]"
1360,False,Australia,1361,2006.0,94.0,Gotye,Learnalilgivinanlovin,2006.0,https://genius.com/Gotye-learnalilgivinanlovin-lyrics,"[2006, 5, 21]"
1361,False,Australia,1362,2006.0,95.0,Eskimo Joe,New York,2006.0,https://genius.com/Eskimo-Joe-new-york-lyrics,"[2006, 6, 10]"
1362,False,Australia,1363,2006.0,96.0,Red Riders,Slide In Next To Me,2006.0,https://genius.com/Red-Riders-slide-in-next-to-me-lyrics,---
1363,False,USA,1364,2006.0,97.0,Pearl Jam,World Wide Suicide,2006.0,https://genius.com/Pearl-Jam-world-wide-suicide-lyrics,"[2006, 5, 2]"
1364,False,USA,1365,2006.0,98.0,The Gossip,Standing In The Way Of Control,2006.0,The Gossip,---
1365,False,USA,1366,2006.0,99.0,Audioslave,Original Fire,2006.0,https://genius.com/Audioslave-original-fire-lyrics,"[2006, 9, 5]"
1366,False,Australia,1367,2006.0,100.0,Blue King Brown,Come And Check Your Head,2006.0,https://genius.com/Blue-King-Brown-come-and-check-your-head-lyrics,---
2135,False,USA,2136,2006.0,5.0,Scissor Sisters,I Don't Feel Like Dancin',2006.0,https://genius.com/Scissor-Sisters-i-dont-feel-like-dancin-lyrics,"[2006, 7, 19]"
2136,False,Australia,2137,2006.0,37.0,Bob Evans,Don't You Think It's Time,2006.0,https://genius.com/Bob-Evans-dont-you-think-its-time-lyrics,---
2137,False,USA,2138,2006.0,54.0,Eagles of Death Metal,I Want You So Hard (Boy's Bad News),2006.0,https://genius.com/Eagles-of-Death-Metal-i-want-you-so-hard-boys-bad-news-lyrics,"[2006, 4, 11]"
2138,False,UK,2139,2006.0,93.0,Lily Allen,Everything's Just Wonderful,2006.0,https://genius.com/Lily-Allen-everythings-just-wonderful-lyrics,"[2006, 7, 14]"
