index,alltime,country,id,pollyear,position,artist,track,releaseyear,url,release_date
1181,False,USA,1182,2008.0,1.0,Kings of Leon,Sex on Fire,2008.0,https://genius.com/Kings-of-Leon-sex-on-fire-lyrics,"[2008, 9, 19]"
1182,False,USA,1183,2008.0,2.0,MGMT,Electric Feel,2008.0,https://genius.com/MGMT-electric-feel-lyrics,"[2007, 10, 2]"
1183,False,USA,1184,2008.0,3.0,Kings of Leon,Use Somebody,2008.0,https://genius.com/Kings-of-Leon-use-somebody-lyrics,"[2008, 9, 19]"
1184,False,Australia,1185,2008.0,4.0,Empire of the Sun,Walking on a Dream,2008.0,https://genius.com/Empire-of-the-Sun-walking-on-a-dream-lyrics,"[2008, 10, 3]"
1185,False,USA,1186,2008.0,5.0,MGMT,Kids,2008.0,https://genius.com/MGMT-kids-lyrics,"[2008, 10, 13]"
1186,False,Australia,1187,2008.0,6.0,The Presets,Talk Like That,2008.0,https://genius.com/The-Presets-talk-like-that-lyrics,"[2008, 4, 12]"
1187,False,Australia,1188,2008.0,7.0,Pez,The Festival Song {ft. 360 & Hailey Cramer},2008.0,Pez,---
1188,False,Australia,1189,2008.0,10.0,Drapht,Jimmy Recard,2008.0,https://genius.com/Drapht-jimmy-recard-lyrics,"[2008, 5, 18]"
1189,False,New Zealand,1190,2008.0,11.0,Ladyhawke,My Delirium,2008.0,https://genius.com/Ladyhawke-my-delirium-lyrics,"[2008, 9, 19]"
1190,False,Australia,1191,2008.0,12.0,Pnau,Embrace {ft. Ladyhawke},2008.0,Pnau,---
1191,False,Australia,1192,2008.0,13.0,The Herd,The King Is Dead,2008.0,https://genius.com/The-Herd-the-king-is-dead-lyrics,"[2008, 4, 12]"
1192,False,USA,1193,2008.0,14.0,The Rapture,No Sex for Ben,2008.0,https://genius.com/The-Rapture-no-sex-for-ben-lyrics,---
1193,False,Australia,1194,2008.0,15.0,Cut Copy,Lights & Music,2008.0,Cut Copy,---
1194,False,UK,1195,2008.0,17.0,Dizzee Rascal,Dance Wiv Me {ft. Calvin Harris & Chrome},2008.0,Dizzee Rascal,---
1195,False,USA,1196,2008.0,18.0,MGMT,Time to Pretend,2008.0,https://genius.com/MGMT-time-to-pretend-lyrics,"[2007, 10, 2]"
1196,False,New Zealand,1197,2008.0,19.0,Flight of the Conchords,Business Time,2008.0,https://genius.com/Flight-of-the-Conchords-business-time-lyrics,"[2007, 7, 15]"
1197,False,Australia,1198,2008.0,20.0,Birds of Tokyo,Broken Bones,2008.0,https://genius.com/Birds-of-Tokyo-broken-bones-lyrics,"[2008, 7, 5]"
